"paragraph","message","polarity_class","polarity_score","emotion"
"আমি বাড়ি যাব না","","weaklyNegative",-0.5997878313064575,"{""neutral"":0.011273713782429695,""happy"":0.0008865817217156291,""anger/disgust"":0.060407862067222595,""sadness"":0.8211582899093628,""surprise"":0.005196067970246077,""fear"":0.18032009899616241}"
"আমি যদি এভাবে বলি যে , এই দেশের দেশ প্রেমিক জনগণ রেলওয়েকে লোকসান থেকে বাচাতে কষ্ট করে হলেও টিকেট কাটছে আর রেলে ভ্রমণ করছে।","","stronglyNegative",-0.9994710206985473,"{""neutral"":0.03167485073208809,""happy"":0.03549676388502121,""anger/disgust"":0.3995416462421417,""sadness"":0.7053759694099426,""surprise"":0.020964445546269417,""fear"":0.054354581981897354}"
"আমি হলে বাড়ি যাইতাম না","","weaklyNegative",-0.5996673107147217,"{""neutral"":0.026766834780573845,""happy"":0.0020154286175966263,""anger/disgust"":0.008554326370358467,""sadness"":0.9277832508087158,""surprise"":0.002327928552404046,""fear"":0.012843884527683258}"
"আমিও গেসিলাম 20 মিনিট অপেক্ষা করে চলে আসছি 😆😆","","neutral",-0.1999503254890442,"{""neutral"":0.5552675724029541,""happy"":0.3313749134540558,""anger/disgust"":0.0389120988547802,""sadness"":0.08601410686969757,""surprise"":0.020491324365139008,""fear"":0.014219250530004501}"
"আমিতো কয়েকদিন আগে টিকিট কাটছি লাম। সকাল 8 টায় টিকিট দেওয়ার কথা কিন্তু আটটা বাজতে সব টিকিট শেষ 🙄","","weaklyNegative",-0.5995450019836426,"{""neutral"":0.0832090750336647,""happy"":0.0021136074792593718,""anger/disgust"":0.08144832402467728,""sadness"":0.7685912251472473,""surprise"":0.04802708700299263,""fear"":0.20744098722934723}"
"আয় ভাই বুকে আয়, তুই তো তৃতীয় বিশ্বযুদ্ধ জয় করছিস বাহে, ২৫-২৬ তারিখ এ যাকোন ট্রেইন এর টিকিট এভাইলেবল ছিল। তোমার বেশী কাজ যদি থাকত ৩০ তারিখ এ যাইতা। ২দিন যুদ্ধ করার কোন দরকার ছিল? উত্তর বংগ নামের কদর করে।","","weaklyNegative",-0.4031666755676269,"{""neutral"":0.006916544400155544,""happy"":0.0461280383169651,""anger/disgust"":0.9028186202049255,""sadness"":0.14957201480865479,""surprise"":0.04642310366034508,""fear"":0.015004172921180725}"
"আর ২২ঘণ্টা দারায়া যে কুদ্দুস মিয়া পাইলো.... ওইটার কোনো নিউজ নাই!!","","weaklyNegative",-0.5998616218566895,"{""neutral"":0.06242676451802254,""happy"":0.002871170872822404,""anger/disgust"":0.714399516582489,""sadness"":0.09143415838479996,""surprise"":0.2578475773334503,""fear"":0.008935471065342426}"
"আর আমরা সাধারণ জনগণ কোথাও সেবা নিতে গেলে এই ধরনের ধর্মীয় লেবাসধারী মানুষের কাছে যাই সরল মনে বিশ্বাস করে,আর এরাই আমাদের হো*আ মেরে দেয়।😒😒😒","","stronglyNegative",-0.9999383926391602,"{""neutral"":0.006332935765385628,""happy"":0.009629790671169758,""anger/disgust"":0.6793702244758606,""sadness"":0.6299243569374084,""surprise"":0.020712746307253838,""fear"":0.11523803323507309}"
"আর আমি ২ মিনিটেই ঘরে বসে টিকেট করলাম, আলহামদুলিল্লাহ্‌","","weaklyPositive",0.4798793077468873,"{""neutral"":0.00025916838785633445,""happy"":0.9995957016944885,""anger/disgust"":0.0002339175989618525,""sadness"":0.00036330943112261593,""surprise"":0.00849517434835434,""fear"":0.00005361763032851741}"
"আর এদিকে আগাম টিকিট কাটতে গিয়ে এক বড় ভাইয়ের ফোন টা চুরি গেল😢😢","","stronglyNegative",-0.9950025081634521,"{""neutral"":0.0006427978514693677,""happy"":0.0009851270588114858,""anger/disgust"":0.005773257464170456,""sadness"":0.9948564767837524,""surprise"":0.0039329612627625465,""fear"":0.03256441652774811}"
"আর কি এক লেবাস ধরছে! চিন্তা করা যায়!!!!","","stronglyNegative",-0.9713045835494996,"{""neutral"":0.13035337626934052,""happy"":0.005304307211190462,""anger/disgust"":0.3301296532154083,""sadness"":0.10169365257024765,""surprise"":0.6146671175956726,""fear"":0.01766485720872879}"
"আর দিন দিন প্রথম আলোর প্রতি আস্থা কমতেছে...😁😆","","weaklyNegative",-0.5988872051239014,"{""neutral"":0.0046637277118861675,""happy"":0.003137378953397274,""anger/disgust"":0.07901304215192795,""sadness"":0.9551584124565125,""surprise"":0.004588502924889326,""fear"":0.03154493495821953}"
"আরে এটা তো দেখি ডিজিটাল দেশের ডিজিটাল সার্ভিস","","stronglyNegative",-0.9392581701278686,"{""neutral"":0.3351624011993408,""happy"":0.25012314319610596,""anger/disgust"":0.050914544612169266,""sadness"":0.006490230560302734,""surprise"":0.2689705789089203,""fear"":0.002568605588749051}"
"আরে বলদ 38 ঘন্টা লাইনে না দাঁড়িয়ে থেকে 12 ঘণ্টা গাড়িতে দাঁড়িয়ে থাকলে তুই বাড়িতে গিয়ে ঘুমাতে পারতি আরো 26 ঘন্টা 🤣🤣🤣","","stronglyNegative",-0.999832272529602,"{""neutral"":0.014665618538856506,""happy"":0.0017624073661863804,""anger/disgust"":0.9534618854522705,""sadness"":0.07563191652297974,""surprise"":0.027588404715061188,""fear"":0.00439064996317029}"
"আরেকদল পাগলের মত বলে যাচ্ছে দেশ নাকি উন্নত হয়ে গেছে","","weaklyNegative",-0.5058509826660156,"{""neutral"":0.0003073800471611321,""happy"":0.00011412021558498964,""anger/disgust"":0.9988781809806824,""sadness"":0.0016954441089183092,""surprise"":0.007080617360770702,""fear"":0.00009818709804676473}"
"আরো ১০ ঘন্টা দাড়াতে পারলে আরেকটু বড় রেকর্ড হতো😄","","weaklyNegative",-0.5516907930374145,"{""neutral"":0.20288391411304474,""happy"":0.14784128963947296,""anger/disgust"":0.01090333517640829,""sadness"":0.038472551852464676,""surprise"":0.6823984384536743,""fear"":0.008228471502661705}"
"আরো আশ্চর্যের বিষয় রেলওয়ে প্রতিবছর শুধু লস করে। সরকার তথা আমাদের কোটি কোটি টাকা লস দেখায় যা দিন শেষে জনগণকে দিতে হয়।অন্যদিকে সারা বছর আমরা ট্রেনের টিকিট পায়না। যখনই টিকেট করতে যাই তখনই শুনি টিকেট নাই। সব সেল হয়ে গেছে। তাহলে বছরের পর বছর আমরা এভাবে বাংলাদেশ রেলওয়েতে ঘাটতি পাচ্ছি কেন।এটাও অনুসন্ধান করুন এবং বাস্তব ভিত্তিক ব্যবস্থা নিন।","","stronglyNegative",-0.9418480634689331,"{""neutral"":0.003382310504093766,""happy"":0.004271173849701881,""anger/disgust"":0.8107760548591614,""sadness"":0.662083625793457,""surprise"":0.11448393762111664,""fear"":0.06144808977842331}"
"আর্থিক সংকটের কারণে যখন, এসি বাস না লুকাল বাসের টিকেট কেনার সামর্থ্যও থাকে না, তখন এমন লাইন এক নিদারুণ দৃশ্য।","","stronglyNegative",-0.9999506950378418,"{""neutral"":0.0007917367038317025,""happy"":0.0003585543599911034,""anger/disgust"":0.02394440956413746,""sadness"":0.9960141181945801,""surprise"":0.0037418550346046686,""fear"":0.018918655812740326}"
"আলহামদুলিল্লাহ!অবশেষে আমি টিকিট পেয়েছি🥱","","weaklyPositive",0.5428179502487184,"{""neutral"":0.0010462990030646324,""happy"":0.998773992061615,""anger/disgust"":0.0002797131601255387,""sadness"":0.00047178787644952536,""surprise"":0.012190422974526882,""fear"":0.00012115910067223012}"
"আল্লাহ আমাদের সবাইকে সব সময় পাঁচ ওয়াক্ত নামাজ পরার তৌফিক দান করুক।💜🌼","","stronglyPositive",0.9005914926528932,"{""neutral"":0.04103376343846321,""happy"":0.9727303981781006,""anger/disgust"":0.00040275027276948094,""sadness"":0.0006732328911311924,""surprise"":0.001019681105390191,""fear"":0.00016864584176801145}"
"আল্লাহ কাছে কোটি কোটি শুকরিয়া আল্লাহ এই বিপদ থেকে রক্ষা করেছেন।","","stronglyPositive",0.9998155593872071,"{""neutral"":0.009486599825322628,""happy"":0.9911751747131348,""anger/disgust"":0.0003925417840946466,""sadness"":0.004453078377991915,""surprise"":0.0180544164031744,""fear"":0.008948372676968575}"
"আল্লাহ তুমি এত দিন একে ধংস করে দাউ নি এখন এর উপজুক্ত বিছার করে দাউ","","stronglyNegative",-0.9998573780059814,"{""neutral"":0.026064855977892876,""happy"":0.007461547385901213,""anger/disgust"":0.3371589183807373,""sadness"":0.3856458067893982,""surprise"":0.009888964705169201,""fear"":0.397003710269928}"
"আল্লাহ বাঁচাইচে ডিজিটাল না হলে ৩ দিন আগ থেকে বসা লাগতো","","weaklyNegative",-0.4553369283676147,"{""neutral"":0.033480558544397354,""happy"":0.952172577381134,""anger/disgust"":0.020508185029029846,""sadness"":0.017986420542001724,""surprise"":0.014043251983821392,""fear"":0.00491197407245636}"
"আসসালামু আলাইকুম ১০০% ননড্রপ ফেসবুক পেইজ ফলোয়ার সেল দেওয়া হয়।1k Page Follower 200tk2k Page Follower 400tk4k Page Follower 800tk8k Page Follower 1500Tk10k Page Follower 1800tk20k Page Follower 3500tkযারা আমার রেগুলার কাস্টমার তাদের জন্য ডিস্কাউন্ট আছে 😽😻","","neutral",0.19746912717819215,"{""neutral"":0.9864692687988281,""happy"":0.017135920003056526,""anger/disgust"":0.0020124365109950304,""sadness"":0.0006795501103624701,""surprise"":0.0020698041189461946,""fear"":0.000507752934936434}"
"আসসালামু আলাইকুম ফেসবুক ননড্রপ ফলোয়ার ১০০% সেল দেওয়া হয়।এক হাজার ফেসবুক ফলোয়ার ৬০৳দুই হাজার ফেসবুক ফলোয়ার ১২০৳চার হাজার ফেসবুক ফলোয়ার ২৪০৳পাঁচ হাজার ফেসবুক ফলোয়ার ৩৪০৳দশ হাজার ফেসবুক ফলোয়ার ৬৫০৳বিশ হাজার ফেসবুক ফলোয়ার ১২০০৳পঞ্চাশ হাজার ফেসবুক ফলোয়ার ৩০০০৳বেশি ফলোয়ার নিলে একটু কমানোর চেষ্টা করবো ইনশাআল্লাহ 💖","","weaklyPositive",0.5995966196060182,"{""neutral"":0.8898987174034119,""happy"":0.1664036065340042,""anger/disgust"":0.005503607448190451,""sadness"":0.003347743069753051,""surprise"":0.0032718114089220762,""fear"":0.0014719910686835647}"
"আসসালামু আলাইকুম ফেসবুক ফলোয়ার লাগলে ইনবক্স করেন ১হাজার ফেসবুক ফলোয়ার মাএ ৫০টাকা®®একটাও ফলোয়ার কমবে না ১০০% গ্যারান্টি","","neutral",0.19969003200531008,"{""neutral"":0.6646016836166382,""happy"":0.45865103602409363,""anger/disgust"":0.010345050133764744,""sadness"":0.0037829263601452112,""surprise"":0.018972666934132576,""fear"":0.0025974642485380173}"
"আসসালামু আলাইকুম ভাই আপু,আমার পেইজটি গুরে আসুন প্লিজ https://m.facebook.com/story.php?story_fbid=112851678070698&id=100080375984437
 [PHOTO] https://www.facebook.com/Reader1122/","","neutral",0.19984371662139894,"{""neutral"":0.4731830358505249,""happy"":0.45037877559661865,""anger/disgust"":0.004463749937713146,""sadness"":0.03409635275602341,""surprise"":0.08705455809831619,""fear"":0.0149094732478261}"
"আসুন আমরা সবাই বরিশাল যা-ই তাহলে আর টিকেট কাটতে লাইন দিতে হবে না","","weaklyPositive",0.5991476058959961,"{""neutral"":0.9525485038757324,""happy"":0.022411217913031578,""anger/disgust"":0.019253026694059372,""sadness"":0.01798742264509201,""surprise"":0.0014625584008172154,""fear"":0.0014429270522668958}"
"আসুন, উন্নয়নের গল্পের ভিড়ে আমরা এসব ভুলে যাই","","weaklyNegative",-0.5976071834564209,"{""neutral"":0.0895654559135437,""happy"":0.011596329510211945,""anger/disgust"":0.03583848103880882,""sadness"":0.885309636592865,""surprise"":0.00624697282910347,""fear"":0.008927637711167336}"
"আস্ত অমানুষ।","","stronglyNegative",-0.9999185800552368,"{""neutral"":0.00013434466382022947,""happy"":0.00043318670941516757,""anger/disgust"":0.9983687996864319,""sadness"":0.00930497795343399,""surprise"":0.00020166031026747078,""fear"":0.000036115714465267956}"
"আস্তা বাড়ছে কিন্তু চোরদের চুরি করাও বাড়ছে। বছর বছর শুধুই ক্ষতি দেখানো হয়।।","","stronglyNegative",-0.9998146057128906,"{""neutral"":0.003071528859436512,""happy"":0.004336965270340443,""anger/disgust"":0.7151973247528076,""sadness"":0.650027871131897,""surprise"":0.0042319754138588905,""fear"":0.017302989959716797}"
"আস্থা নয় বাসে যানযট বেশি থাকার জন্যই মানুষ রেলপথে যেতে চায়!!!","","weaklyNegative",-0.5552724123001098,"{""neutral"":0.951430082321167,""happy"":0.003013012232258916,""anger/disgust"":0.00904630497097969,""sadness"":0.0651853159070015,""surprise"":0.014994804747402668,""fear"":0.02214002050459385}"
"আস্থা নয়,মানুষ নিরুপায়!","","stronglyNegative",-0.99001145362854,"{""neutral"":0.0029184792656451464,""happy"":0.00048690405674278736,""anger/disgust"":0.002743043703958392,""sadness"":0.9944504499435425,""surprise"":0.0026303587947040796,""fear"":0.008488654159009457}"
"আস্থা না ছাই!! বাসের ভাড়া নিয়ে সিন্ডিকেট চলতেছে তাই সাধারণ মানুষ চাচ্ছে ট্রেনে যাইতে। ট্রেন সার্ভিসে এমন কি পরিবর্তন এনেছে যেখানে মানুষের হুট করে আস্থা চলে আসবে।","","weaklyNegative",-0.5871585607528687,"{""neutral"":0.03484545275568962,""happy"":0.021732250228524208,""anger/disgust"":0.8215815424919128,""sadness"":0.2692534625530243,""surprise"":0.11162326484918594,""fear"":0.07192553579807281}"
"আস্থা না রে বেয়াক্কাল।বাধ্য হয়ে যায়। উপায় তো নাই।লোকাল বাসের টিভি দেখছোনি কখনো?? তাইলে বুঝতা।","","weaklyNegative",-0.5991618633270264,"{""neutral"":0.006528985220938921,""happy"":0.005063328891992569,""anger/disgust"":0.29553771018981934,""sadness"":0.8112072348594666,""surprise"":0.028478939086198807,""fear"":0.020372211933135986}"
"আস্থা নাকি বাধ্য হয়ে যাচ্ছে রেলে? সড়ক পথের জ্যাম আর বেহাল দশার কারণে মানুষ বাধ্য হয়ে যাচ্ছে রেলে। সেখানেও টিকিট মেলা দায়!","","stronglyNegative",-0.8937286376953124,"{""neutral"":0.044876039028167725,""happy"":0.020986799150705338,""anger/disgust"":0.19159506261348724,""sadness"":0.851961076259613,""surprise"":0.12095200270414352,""fear"":0.20998141169548035}"
"আস্থা বেড়েছে কিন্তু লাইন নাই, ট্রেন নাই","","weaklyNegative",-0.5996166944503785,"{""neutral"":0.004142990335822105,""happy"":0.002101503312587738,""anger/disgust"":0.08711263537406921,""sadness"":0.9888028502464294,""surprise"":0.004432256333529949,""fear"":0.007943222299218178}"
"আস্থানা বাধ্য,নাইলে হাইটা নি জাইবো?","","weaklyNegative",-0.5999070882797242,"{""neutral"":0.0432228222489357,""happy"":0.007791916374117136,""anger/disgust"":0.7023492455482483,""sadness"":0.19199027121067047,""surprise"":0.110498808324337,""fear"":0.06282683461904526}"
"আহ খুবই কষ্টের😪","","stronglyPositive",0.9951808691024782,"{""neutral"":0.01517536025494337,""happy"":0.943915605545044,""anger/disgust"":0.005164197646081448,""sadness"":0.03924311697483063,""surprise"":0.014313317835330963,""fear"":0.002406781306490302}"
"আহা কি উন্নায়ন","","weaklyNegative",-0.5749763011932373,"{""neutral"":0.23424673080444336,""happy"":0.24071335792541504,""anger/disgust"":0.06629303842782974,""sadness"":0.15317906439304352,""surprise"":0.2778066098690033,""fear"":0.02011951617896557}"
"আহা কি কষ্ট আমার সোনার বাংলাদেশ","","stronglyNegative",-0.9992376565933228,"{""neutral"":0.0004687280161306262,""happy"":0.001012201770208776,""anger/disgust"":0.0019967250991612673,""sadness"":0.998298704624176,""surprise"":0.0008010429446585476,""fear"":0.0017279067542403936}"
"আহা কি লেবাস! ওর সবকিছু খুলে পিছনে ডিম আর মুখে ঘন্টার পর ঘন্টা লাইনে দাঁড়িয়ে টিকেট না পাওয়া মানুষ গুলোকে মুতার সুযোগ করে দেওয়া উচিত র‌্যাবের।","","stronglyNegative",-0.9999424934387207,"{""neutral"":0.0007077286136336625,""happy"":0.001015482353977859,""anger/disgust"":0.9941725134849548,""sadness"":0.022690529003739357,""surprise"":0.004141105804592371,""fear"":0.0013724444434046745}"
"আহা, কি নুরানী চেহারা!","","stronglyPositive",0.9763246297836305,"{""neutral"":0.13839419186115265,""happy"":0.03945814445614815,""anger/disgust"":0.020519506186246872,""sadness"":0.26314792037010193,""surprise"":0.6378623843193054,""fear"":0.019695669412612915}"
"আহা!!মাটির মানুষ।","","stronglyPositive",0.9987245321273805,"{""neutral"":0.03497249260544777,""happy"":0.2995612621307373,""anger/disgust"":0.03407641872763634,""sadness"":0.6915518641471863,""surprise"":0.05051792040467262,""fear"":0.006815925240516663}"
"আহারে কতই না কষ্ট করছে মানুষ ....এক দিকে রোজা তার মধ্যে আবার গরম এর শেষ নাই .... হায়রে কষ্ট।।","","stronglyNegative",-0.9998339414596558,"{""neutral"":0.0004968943540006876,""happy"":0.00036630098475143313,""anger/disgust"":0.01612432859838009,""sadness"":0.9963095784187317,""surprise"":0.0018558813026174903,""fear"":0.026215799152851105}"
"আহারে বাড়ি 😥","","neutral",0.19977465867996216,"{""neutral"":0.001303445897065103,""happy"":0.0006138675380498171,""anger/disgust"":0.005913890898227692,""sadness"":0.9887645244598389,""surprise"":0.0016397669678553939,""fear"":0.01582736149430275}"
"আহ্ কত বড় ধরমোপ্রান মানুষ এইসব অপকর্ম করতে মুখোশ টা নিরাপদ হিসেবে নিয়েছে হায়রে মানুষ এ সম্পদ কত বছর ভোগ করবি?","","stronglyNegative",-0.999942398071289,"{""neutral"":0.008243661373853683,""happy"":0.003884520847350359,""anger/disgust"":0.8387178778648376,""sadness"":0.3044228255748749,""surprise"":0.030443983152508736,""fear"":0.05048881098628044}"
"আহ্ মু মি ন🤣","","neutral",0.1999120593070984,"{""neutral"":0.4120682179927826,""happy"":0.06468793749809265,""anger/disgust"":0.09447845816612244,""sadness"":0.4494403898715973,""surprise"":0.07459857314825058,""fear"":0.06527194380760193}"
"ইদে না সব সময় করত।","","weaklyNegative",-0.588806939125061,"{""neutral"":0.3535727858543396,""happy"":0.009069510735571384,""anger/disgust"":0.348155677318573,""sadness"":0.2272714376449585,""surprise"":0.017178181558847427,""fear"":0.020665526390075684}"
"ইয়ামিন ফারহানা নিশি দেখ কি অবস্থা।ভালোই হইসে তোরা এবার যাইতেসিস না।","","weaklyNegative",-0.5997166156768798,"{""neutral"":0.032148752361536026,""happy"":0.0617254264652729,""anger/disgust"":0.8603354692459106,""sadness"":0.07972585409879684,""surprise"":0.05054052546620369,""fear"":0.007337986957281828}"
"ইসলাম শান্তি ও সৌহার্দ্যের ধর্ম। ধর্মের নামে উন্মা*দনা ও উ*গ্রতার সুযোগ কারো নেই। সামগ্রিক ত্যাগের বিনিময়ে বন্ধু করে নেয়া ও একই প্লাটফর্মে নিয়ে আসা হোক মুখ্যউদ্দেশ্য।Mahbubur Rahman Taj","","neutral",0.19797818660736086,"{""neutral"":0.36000123620033264,""happy"":0.6860747337341309,""anger/disgust"":0.05881273373961449,""sadness"":0.0724242776632309,""surprise"":0.02639574371278286,""fear"":0.020973525941371918}"
"ঈদে বাড়ি না গেলেই তো হয় তখন আর টিকেট নিয়ে কালোবাজারি হবে না","","weaklyNegative",-0.5998522758483886,"{""neutral"":0.6281049251556396,""happy"":0.03924322500824928,""anger/disgust"":0.22669589519500732,""sadness"":0.20276859402656555,""surprise"":0.02373310551047325,""fear"":0.029351213946938515}"
"ঈদে বাড়িতে যাওয়ার আনন্দে শতকষ্ট ভুলা সম্ভব","","stronglyPositive",0.9978925704956056,"{""neutral"":0.00012258395145181566,""happy"":0.9996525049209595,""anger/disgust"":0.00009575645526638255,""sadness"":0.0003036552807316184,""surprise"":0.0016996808117255569,""fear"":0.000018207632820121944}"
"ঈদের আগের তিন-চার দিন ঢাকার সব রুটে বাস ছাড়া সব যান নিষিদ্ধ করলে যানজট একদমই থাকবেনা।সরকার যদি এমন সিদ্ধান্ত নিতে পারতো!","","weaklyPositive",0.45337703227996834,"{""neutral"":0.9656355977058411,""happy"":0.028583552688360214,""anger/disgust"":0.01371926162391901,""sadness"":0.022061724215745926,""surprise"":0.015943389385938644,""fear"":0.015057246200740337}"
"ঈদের জন্য রেলের কোচ বাড়িয়ে ভাল সার্ভিস দেওয়া যেত, প্রতিটা ঈদের আগে রেলে এমন চিত্র দেখা যায়।","","weaklyPositive",0.5999454975128174,"{""neutral"":0.14850156009197235,""happy"":0.24602089822292328,""anger/disgust"":0.11214707046747208,""sadness"":0.6382334232330322,""surprise"":0.03244561329483986,""fear"":0.01944401115179062}"
"ঈশিতা সায়মা","","neutral",0.1998702883720398,"{""neutral"":0.9979493021965027,""happy"":0.001291880733333528,""anger/disgust"":0.0005813420284539461,""sadness"":0.00038770632818341255,""surprise"":0.0007375093409791589,""fear"":0.00016700512787792832}"
"উনি জানতেন ঘন্টার পর ঘন্টা অপেক্ষা করতে হবে। সাবাস বাংলাদেশ।","","weaklyNegative",-0.5670433521270752,"{""neutral"":0.01149186585098505,""happy"":0.9456869959831238,""anger/disgust"":0.11334071308374405,""sadness"":0.07933898270130157,""surprise"":0.011074990034103394,""fear"":0.005645532160997391}"
"উনি বলৎকারের পৃষ্ঠপোষক মামুনুল হকের রুহানি সন্তান উনার কোনো দোষ নেই সব দোষ সয়তানের ।।মানবিক দিক বিবেচনা করে উনাকে ছেড়ে দিন","","weaklyNegative",-0.5938399076461791,"{""neutral"":0.01921551302075386,""happy"":0.02061472088098526,""anger/disgust"":0.8033316731452942,""sadness"":0.3162170946598053,""surprise"":0.01825268752872944,""fear"":0.03452911972999573}"
"উনি বাড়ির উদ্দেশ্যে হাঁটা শুরু করলে ৩৮ ঘন্টার আগে বাড়ি পৌঁছে যেত।","","neutral",-0.1999685525894165,"{""neutral"":0.7841377258300781,""happy"":0.009982472285628319,""anger/disgust"":0.017133688554167747,""sadness"":0.06228414550423622,""surprise"":0.23997361958026886,""fear"":0.021175237372517586}"
"উন্নয়ণ, আমরা ঈদ আসলেই এই ভোগান্তি থেকে বের হইতে পারি না,","","stronglyNegative",-0.9990433692932129,"{""neutral"":0.0005281382473185658,""happy"":0.0008544632000848651,""anger/disgust"":0.013872595503926277,""sadness"":0.9953652620315552,""surprise"":0.001176186604425311,""fear"":0.012683440931141376}"
"উন্নয়ন","","weaklyPositive",0.5992907285690309,"{""neutral"":0.6641795635223389,""happy"":0.2901383936405182,""anger/disgust"":0.05264122784137726,""sadness"":0.014202858321368694,""surprise"":0.005454476922750473,""fear"":0.0025022251065820456}"
"উন্নয়ন উন্নয়ন উন্নয়ন","","stronglyPositive",0.9961652040481568,"{""neutral"":0.4907028377056122,""happy"":0.344287246465683,""anger/disgust"":0.1580001711845398,""sadness"":0.007543766871094704,""surprise"":0.0052918982692062855,""fear"":0.0016258739633485675}"
"উন্নয়ন মেলায় এসব কেন দেখায় না? 🤔🤔","","weaklyNegative",-0.5999225854873658,"{""neutral"":0.42811939120292664,""happy"":0.007497855927795172,""anger/disgust"":0.39695826172828674,""sadness"":0.09479134529829025,""surprise"":0.22533312439918518,""fear"":0.029730554670095444}"
"উন্নয়নের জোয়ার.. এখনও একটা ভালো সার্ভার বানাতে পারলো না ...🥴","","weaklyNegative",-0.5972604274749755,"{""neutral"":0.0031638701912015676,""happy"":0.0018000544514507055,""anger/disgust"":0.1454155296087265,""sadness"":0.9390087127685547,""surprise"":0.005055640824139118,""fear"":0.0033820709213614464}"
"উন্নয়নের জোয়ার🙂","","stronglyPositive",0.9997108221054078,"{""neutral"":0.01425404753535986,""happy"":0.9842466115951538,""anger/disgust"":0.0012788067106157541,""sadness"":0.00070362095721066,""surprise"":0.007882175035774708,""fear"":0.00022037888993509114}"
"উন্নয়নের জোয়ারে ভাসছে নৌকা","","stronglyPositive",0.9997534275054933,"{""neutral"":0.0011138194240629673,""happy"":0.9982984662055969,""anger/disgust"":0.0005148518248461187,""sadness"":0.0002953051880467683,""surprise"":0.0019746196921914816,""fear"":0.00005978464469080791}"
"উন্নয়নের দেশে এইটা কোন সিস্টেম হলো ।ভোগান্তির আরেক নাম বাংলাদেশ রেলওয়ে ।জনগণের টাকা লুটপাট করে রেলওয়ের কর্মকর্তারা সম্পদের পাহাড় করছে আর সেবা ও মানের দিক থেকে দেশের জনগণকে বড় বড় বাঁশ দিচ্ছে ।অযোগ্য রেলমন্ত্রী ও দেশের রেলওয়ে সেবা ।","","weaklyNegative",-0.4850692272186279,"{""neutral"":0.0014912353362888098,""happy"":0.007878335192799568,""anger/disgust"":0.9594353437423706,""sadness"":0.34866198897361755,""surprise"":0.012738595716655254,""fear"":0.029144449159502983}"
"উন্নয়নের বাস্তব চিত্র","","stronglyPositive",0.9542525291442872,"{""neutral"":0.9967626333236694,""happy"":0.0026571506168693304,""anger/disgust"":0.001066181343048811,""sadness"":0.0003597711038310081,""surprise"":0.0005097683751955628,""fear"":0.0001777597062755376}"
"উন্নয়নের যোয়ার","","stronglyPositive",0.9731651067733766,"{""neutral"":0.11789510399103165,""happy"":0.8318988084793091,""anger/disgust"":0.02866175025701523,""sadness"":0.004577521700412035,""surprise"":0.02124353125691414,""fear"":0.0019031270639970899}"
"এ আবারও নতুন কোনও কাহিনি নাকি","","neutral",-0.1999091982841492,"{""neutral"":0.021133901551365852,""happy"":0.0012681258376687765,""anger/disgust"":0.05935446918010712,""sadness"":0.032651521265506744,""surprise"":0.7751588225364685,""fear"":0.17140929400920868}"
"এ কোন দেশে বাস করি।","","neutral",-0.1998554587364197,"{""neutral"":0.5512182712554932,""happy"":0.005532666575163603,""anger/disgust"":0.056314803659915924,""sadness"":0.24748541414737701,""surprise"":0.1383734941482544,""fear"":0.0509253665804863}"
"এ ধরনের পাগল আছে বলে টিকিট নিয়ে বিশৃঙ্খলা হয়। ঢাকা থেকে লোকাল বাসে গেলেও দেশের যে কোন প্রান্তে ১০ ঘন্টায় পৌছানো যায়। ৩৮ ঘন্টায় হেটে বাড়ি যাওয়া সম্ভব।","","weaklyNegative",-0.5910892009735107,"{""neutral"":0.023203197866678238,""happy"":0.042719028890132904,""anger/disgust"":0.8415682911872864,""sadness"":0.28192687034606934,""surprise"":0.0673208013176918,""fear"":0.028124887496232986}"
"এ-রকম আরও অনেক সিন্ডিকেট থাকতে পারে।। সারাবছর-ই কঠোর নজরদারি আওতায় আনা হউক।।","","weaklyNegative",-0.5481836557388305,"{""neutral"":0.022789230570197105,""happy"":0.01774747669696808,""anger/disgust"":0.806850254535675,""sadness"":0.14289191365242004,""surprise"":0.01417976338416338,""fear"":0.10191673040390015}"
"এই ১৭ঘণ্টা হাটলেই তো তিনি গ্রামের বাড়িতে যেতে পারতেন ঐদিন টিকেটের কি দরকার ছিল?","","weaklyNegative",-0.5996630191802979,"{""neutral"":0.17570118606090546,""happy"":0.004995524883270264,""anger/disgust"":0.3059186339378357,""sadness"":0.22517891228199005,""surprise"":0.35583651065826416,""fear"":0.027698056772351265}"
"এই ৩৮ ঘণ্টা কাজ করলে মিনিমাম ৫/৬ হাজার টাকা আয় করে তা দিয়ে বিমানে বাসায় যেতে পারতেন।","","weaklyPositive",0.5797052621841432,"{""neutral"":0.9375373721122742,""happy"":0.017977729439735413,""anger/disgust"":0.009466235525906086,""sadness"":0.04545331373810768,""surprise"":0.04148140922188759,""fear"":0.008450447581708431}"
"এই ৩৮ ঘণ্টা রেলওয়ে কর্তৃপক্ষ নিশ্চয়ই খাসির রেজালা, কাবাব, স্টেক, পিজ্জা, বার্গার, স্যুপ, চাওমিন, পাস্তা, জুস; এসবের ব্যবস্থা করেছিল??","","neutral",-0.1999685287475586,"{""neutral"":0.5364733934402466,""happy"":0.026883814483880997,""anger/disgust"":0.020788002759218216,""sadness"":0.004213267005980015,""surprise"":0.46919673,""fear"":0.0031614298932254314}"
